order_id,customer_id,order_date,category,payment_method,delivery_method,order_value,discount_pct,size_mismatch_risk,signup_date,returned,cust_prior_orders,cust_prior_returns,cust_prior_return_rate,cust_prior_return_rate_smoothed,cust_prior_avg_order_value,days_since_prev_order,account_age_days,cat_prior_orders,cat_prior_returns,cat_prior_return_rate,order_value_vs_cust_avg
26077,1548,2025-04-19,electronics,upi,standard,12618.23,0.402,0,2023-07-12,0,6,1.0,0.16666666666666666,0.18181818181818182,2063.97,11.0,647,6294,866.0,0.13769035532994925,6.113572387195551
414,1548,2025-05-27,apparel,card,express,850.66,0.53,0,2023-07-12,0,7,1.0,0.14285714285714285,0.16666666666666666,3571.7214285714285,38.0,685,11857,175.0,0.014915311367658212,0.23816527044782326
47107,1549,2024-06-15,toys,card,standard,695.02,0.194,0,2023-04-03,0,0,0.0,0.0,0.2,1474.665,9999.0,439,411,1788.0,4.251781472684086,0.47130704261645867
23653,1549,2024-06-17,apparel,cod,standard,843.09,0.33,0,2023-04-03,0,1,0.0,0.0,0.16666666666666666,695.02,2.0,441,3829,1825.0,0.4759051836415733,1.213044228943052
14824,1549,2024-07-05,home,upi,standard,1397.55,0.281,0,2023-04-03,0,2,0.0,0.0,0.14285714285714285,769.0550000000001,18.0,459,2113,2195.0,1.0348563353744702,1.8172302371091793
46494,1549,2024-08-26,apparel,wallet,standard,551.83,0.284,0,2023-04-03,0,3,0.0,0.0,0.125,978.5533333333333,52.0,511,5429,3245.0,0.5969847398418827,0.5639242964103474
3501,1549,2024-09-04,accessories,upi,standard,408.34,0.343,0,2023-04-03,0,4,0.0,0.0,0.1111111111111111,871.8725,9.0,520,2134,3396.0,1.5848880597014925,0.468348296339201
15015,1549,2025-04-09,electronics,cod,express,4296.42,0.468,0,2023-04-03,0,5,0.0,0.0,0.1,779.1659999999999,217.0,737,6150,752.0,0.1224025974025974,5.514126643103011
30631,1549,2025-09-01,footwear,upi,standard,2588.04,0.57,0,2023-04-03,0,6,0.0,0.0,0.09090909090909091,1365.375,145.0,882,6939,18.0,0.002878111958555188,1.8954792639384783
9930,1549,2025-12-26,footwear,cod,standard,1345.04,0.178,1,2023-04-03,1,7,0.0,0.0,0.08333333333333333,1540.0414285714287,116.0,998,8301,112.0,0.013716760919263627,0.8733791020464198
29953,1550,2024-02-27,books,cod,express,330.72,0.51,0,2023-07-16,0,0,0.0,0.0,0.2,1474.665,9999.0,226,243,484.0,1.9209486166007905,0.22426788457039398
37949,1550,2024-07-16,home,upi,standard,1386.63,0.207,0,2023-07-16,1,1,0.0,0.0,0.16666666666666666,330.72,140.0,366,2226,2409.0,1.0782647584973166,4.192761248185777
33393,1550,2024-09-24,accessories,card,standard,668.82,0.358,0,2023-07-16,0,2,1.0,0.5,0.2857142857142857,858.6750000000001,70.0,436,2299,3800.0,1.64660025985275,0.7788977203249192
33527,1550,2024-12-30,electronics,card,express,14276.38,0.454,1,2023-07-16,0,3,1.0,0.3333333333333333,0.25,795.39,97.0,533,4815,29.0,0.006424870466321244,17.948905568337544
40633,1550,2025-12-21,electronics,upi,standard,12076.12,0.181,0,2023-07-16,0,4,1.0,0.25,0.2222222222222222,4165.6375,356.0,889,9523,69.0,0.007447812860589531,2.898984849257767
30431,1551,2024-03-12,apparel,card,standard,911.37,0.117,1,2023-07-04,0,0,0.0,0.0,0.2,1474.665,9999.0,252,1610,619.0,0.38333333333333336,0.6180183295867198
13057,1551,2024-07-16,toys,cod,standard,1328.34,0.515,0,2023-07-04,0,1,0.0,0.0,0.16666666666666666,911.37,126.0,378,500,2411.0,4.731372549019608,1.4575199973666018
7938,1551,2025-06-08,apparel,cod,standard,1087.24,0.154,0,2023-07-04,0,2,0.0,0.0,0.14285714285714285,1119.855,327.0,705,12163,389.0,0.03212026616281936,0.9708756937282059
34193,1552,2024-04-04,apparel,upi,standard,1951.92,0.256,0,2023-08-07,0,0,0.0,0.0,0.2,1474.665,9999.0,241,2155,406.0,0.1884526558891455,1.323636215682884
32204,1552,2024-06-06,accessories,cod,standard,545.92,0.116,0,2023-08-07,0,1,0.0,0.0,0.16666666666666666,1951.92,63.0,304,1357,1616.0,1.1836137527432333,0.2796835935899012
743,1552,2024-08-20,home,cod,standard,1013.82,0.048,0,2023-08-07,1,2,0.0,0.0,0.14285714285714285,1248.92,75.0,379,2624,3118.0,1.184510250569476,0.811757358357621
35020,1552,2025-03-08,apparel,card,standard,2378.14,0.337,0,2023-08-07,0,3,1.0,0.3333333333333333,0.25,1170.5533333333333,200.0,579,9986,434.0,0.04361744697879152,2.0316374592073263
50493,1552,2025-03-17,beauty,cod,standard,768.11,0.433,0,2023-08-07,0,4,1.0,0.25,0.2222222222222222,1472.45,9.0,588,3593,501.0,0.13960588398556759,0.5216543855478963
26470,1552,2025-12-06,electronics,upi,express,2907.66,0.197,0,2023-08-07,0,5,1.0,0.2,0.2,1331.5819999999999,264.0,852,9316,811.0,0.08717563800128672,2.183613175906553
7639,1552,2025-12-25,books,upi,standard,248.99,0.092,0,2023-08-07,0,6,1.0,0.16666666666666666,0.18181818181818182,1594.2616666666665,19.0,871,3011,104.0,0.03508771929824561,0.15617887904223168
35008,1553,2024-04-01,footwear,cod,standard,1726.55,0.465,0,2023-07-27,1,0,0.0,0.0,0.2,1474.665,9999.0,249,1039,338.0,0.32411820781696854,1.1708082852715702
17550,1553,2024-05-04,books,card,standard,776.19,0.392,0,2023-07-27,0,1,1.0,1.0,0.3333333333333333,1726.55,33.0,282,541,980.0,1.7822141560798548,0.4495612637919551
16788,1553,2025-01-05,electronics,cod,express,4161.57,0.206,0,2023-07-27,0,2,1.0,0.5,0.2857142857142857,1251.37,246.0,528,4895,50.0,0.010601427115188583,3.3256111302012994
21148,1553,2025-04-10,accessories,cod,standard,1003.23,0.061,0,2023-07-27,0,3,1.0,0.3333333333333333,0.25,2221.4366666666665,95.0,623,3900,759.0,0.19462915601023018,0.4516131452468448
15661,1553,2025-07-03,beauty,card,standard,809.42,0.523,0,2023-07-27,0,4,1.0,0.25,0.2222222222222222,1916.8849999999998,84.0,707,4486,880.0,0.19617437722419928,0.42225798626417343
2457,1554,2024-01-17,accessories,netbanking,standard,829.15,0.411,0,2023-03-16,1,0,0.0,0.0,0.2,1474.665,9999.0,307,126,138.0,1.0294117647058822,0.5622632936972126
763,1554,2024-02-03,apparel,cod,express,3943.89,0.19,0,2023-03-16,0,1,1.0,1.0,0.3333333333333333,829.15,17.0,324,759,268.0,0.3511053315994798,4.756545860218296
11379,1554,2024-07-11,home,cod,standard,3656.21,0.067,0,2023-03-16,0,2,1.0,0.5,0.2857142857142857,2386.52,159.0,483,2169,2311.0,1.0614960991280404,1.532025711077217
22925,1554,2024-08-08,electronics,card,express,7611.86,0.329,0,2023-03-16,0,3,1.0,0.3333333333333333,0.25,2809.75,28.0,511,2867,2883.0,1.002780674313521,2.7090879971527713
14460,1554,2024-10-24,home,cod,standard,1490.08,0.226,0,2023-03-16,0,4,1.0,0.25,0.2222222222222222,4010.2775,77.0,588,3338,101.0,0.030764635603345282,0.3715653093832035
42554,1554,2024-11-17,apparel,wallet,standard,1687.46,0.259,0,2023-03-16,0,5,1.0,0.2,0.2,3506.238,24.0,612,7388,230.0,0.03135982698026494,0.4812736614000533
55841,1554,2025-01-31,home,card,express,3960.44,0.092,0,2023-03-16,0,6,1.0,0.16666666666666666,0.18181818181818182,3203.1083333333336,75.0,687,4443,60.0,0.013923197844150012,1.2364364822711271
37469,1554,2025-02-11,home,cod,standard,1873.18,0.518,0,2023-03-16,0,7,1.0,0.14285714285714285,0.16666666666666666,3311.2985714285714,11.0,698,4578,173.0,0.03814298169136879,0.5656934763185267
53400,1555,2024-02-04,electronics,upi,standard,4267.93,0.318,0,2023-07-20,0,1,0.0,0.0,0.16666666666666666,14710.3,0.0,199,442,281.0,0.6261061946902655,0.29013208432186977
35868,1555,2024-02-04,electronics,cod,standard,14710.3,0.068,0,2023-07-20,0,0,0.0,0.0,0.2,1474.665,9999.0,199,443,282.0,0.6269315673289183,9.975350333804627
33378,1555,2024-03-04,beauty,upi,standard,471.83,0.273,0,2023-07-20,1,2,0.0,0.0,0.14285714285714285,9489.115,29.0,228,496,543.0,1.0770750988142292,0.04972328820970132
32937,1555,2025-03-17,home,upi,standard,2474.71,0.603,0,2023-07-20,0,3,1.0,0.3333333333333333,0.25,6483.3533333333335,378.0,606,4963,501.0,0.10114618942288357,0.38170216441491694
20005,1555,2025-06-17,apparel,upi,standard,1037.14,0.108,0,2023-07-20,0,4,1.0,0.25,0.2222222222222222,5481.1925,92.0,698,12357,563.0,0.04568610010511846,0.18921794846650616
17823,1555,2025-09-25,home,card,express,2550.54,0.045,1,2023-07-20,0,5,1.0,0.2,0.2,4592.382,100.0,798,7156,198.0,0.027909572983533353,0.5553849832178596
10011,1555,2025-10-31,footwear,card,standard,1647.36,0.239,0,2023-07-20,1,6,1.0,0.16666666666666666,0.18181818181818182,4252.075,36.0,834,7639,506.0,0.06641391031507386,0.38742496310624813
11650,1555,2025-12-20,apparel,card,standard,1489.76,0.026,0,2023-07-20,0,7,2.0,0.2857142857142857,0.25,3879.9728571428573,50.0,884,16567,63.0,0.003921095493756409,0.38396144892029804
55365,1556,2024-03-06,footwear,cod,standard,5725.93,0.481,0,2023-02-25,0,0,0.0,0.0,0.2,1474.665,9999.0,375,756,561.0,0.7349869451697127,3.882868312464187
52465,1556,2024-07-24,apparel,netbanking,standard,1901.02,0.031,1,2023-02-25,0,1,0.0,0.0,0.16666666666666666,5725.93,140.0,515,4662,2579.0,0.5524400684931506,0.3320019629998969
29718,1556,2024-10-01,accessories,cod,standard,1185.49,0.477,0,2023-02-25,1,2,0.0,0.0,0.14285714285714285,3813.4750000000004,69.0,584,2356,3929.0,1.6614539306846998,0.31086869587449767
16438,1556,2024-10-31,apparel,card,standard,1345.71,0.11,0,2023-02-25,0,3,1.0,0.3333333333333333,0.25,2937.48,30.0,614,6996,138.0,0.01998287182415073,0.45811716164876015
42539,1556,2024-11-26,electronics,card,standard,2000.87,0.233,0,2023-02-25,0,4,1.0,0.25,0.2222222222222222,2539.5375,26.0,640,4359,274.0,0.06317235065232318,0.7878875582660229
55653,1556,2024-12-13,home,card,standard,2109.45,0.258,0,2023-02-25,0,5,1.0,0.2,0.2,2431.804,17.0,657,3918,381.0,0.0975050916496945,0.8674424419073247
22048,1556,2025-02-08,electronics,cod,standard,7023.99,0.174,0,2023-02-25,0,6,1.0,0.16666666666666666,0.18181818181818182,2378.0783333333334,57.0,714,5352,147.0,0.027788138754196196,2.95364114022036
30419,1556,2025-03-09,electronics,card,standard,4844.35,0.211,0,2023-02-25,0,7,1.0,0.14285714285714285,0.16666666666666666,3041.7799999999997,29.0,743,5740,444.0,0.07756521739130434,1.5926036728494501
5627,1556,2025-03-25,home,card,standard,1337.73,0.279,0,2023-02-25,0,8,1.0,0.125,0.15384615384615385,3267.10125,16.0,759,5064,585.0,0.11568782026014979,0.40945471157344754
41659,1556,2025-04-19,accessories,card,express,1848.44,0.102,0,2023-02-25,0,9,1.0,0.1111111111111111,0.14285714285714285,3052.726666666667,25.0,784,3976,870.0,0.2187656798795785,0.6055045871559632
22242,1556,2025-08-03,apparel,cod,express,1262.15,0.421,1,2023-02-25,1,10,1.0,0.1,0.13333333333333333,2932.298,106.0,890,13416,1431.0,0.10673320423059734,0.4304303314328899
4978,1556,2025-09-20,electronics,cod,express,4366.15,0.224,0,2023-02-25,0,11,2.0,0.18181818181818182,0.1875,2780.466363636364,48.0,938,8305,159.0,0.01936259771497294,1.5702941265902741
41358,1557,2024-04-08,footwear,cod,standard,1349.42,0.434,0,2023-05-01,0,0,0.0,0.0,0.2,1474.665,9999.0,343,1123,480.0,0.42541924095322153,0.9150688461447177
28662,1557,2024-06-12,electronics,card,standard,8877.03,0.396,0,2023-05-01,0,1,0.0,0.0,0.16666666666666666,1349.42,65.0,408,2085,1744.0,0.8334128878281623,6.578404055075514
40004,1557,2024-07-13,apparel,card,standard,1577.63,0.423,0,2023-05-01,0,2,0.0,0.0,0.14285714285714285,5113.225,31.0,439,4413,2349.0,0.5315396789509382,0.30853913137012356
54901,1557,2024-07-30,accessories,upi,standard,1313.62,0.41,0,2023-05-01,0,3,0.0,0.0,0.125,3934.693333333334,17.0,456,1824,2699.0,1.4727371864776444,0.3338557515706433
20524,1557,2024-09-16,toys,cod,standard,582.03,0.515,0,2023-05-01,1,4,0.0,0.0,0.1111111111111111,3279.425,48.0,504,641,3634.0,5.585253456221198,0.1774792837158953
17355,1557,2024-10-24,footwear,wallet,standard,535.03,0.129,0,2023-05-01,1,5,1.0,0.2,0.2,2739.9460000000004,38.0,542,3351,101.0,0.03064564117822077,0.19527027174988115
51532,1557,2024-11-25,electronics,netbanking,express,2812.8,0.101,0,2023-05-01,1,6,2.0,0.3333333333333333,0.2727272727272727,2372.46,32.0,574,4338,267.0,0.06186752529898804,1.1856048152550518
28037,1557,2025-01-15,electronics,upi,express,9352.27,0.178,0,2023-05-01,0,7,3.0,0.42857142857142855,0.3333333333333333,2435.3657142857146,51.0,625,5028,73.0,0.014886859865025803,3.8401912062488703
24804,1557,2025-07-09,home,cod,standard,2924.37,0.29,0,2023-05-01,0,8,3.0,0.375,0.3076923076923077,3299.97875,175.0,800,6323,979.0,0.15490288962576979,0.8861784337247626
29969,1558,2024-01-17,apparel,card,standard,4095.44,0.281,0,2023-02-21,1,0,0.0,0.0,0.2,1474.665,9999.0,330,387,137.0,0.3501259445843829,2.7772002454794817
55390,1558,2024-01-21,accessories,cod,standard,921.49,0.234,0,2023-02-21,1,1,1.0,1.0,0.3333333333333333,4095.44,4.0,334,162,165.0,0.9709302325581395,0.22500390678413065
27744,1558,2024-08-01,beauty,wallet,standard,1131.52,0.192,0,2023-02-21,0,2,2.0,1.0,0.42857142857142855,2508.465,193.0,527,1726,2724.0,1.5702764976958525,0.45108064094974415
24661,1558,2025-05-17,electronics,card,standard,10607.21,0.198,0,2023-02-21,0,3,2.0,0.6666666666666666,0.375,2049.483333333333,289.0,816,6686,1177.0,0.1760752688172043,5.175553188201905
38804,1558,2025-05-21,home,upi,express,2789.16,0.23,0,2023-02-21,0,4,2.0,0.5,0.3333333333333333,4188.915,4.0,820,5774,42.0,0.007607192254495159,0.6658430643734714
12242,1558,2025-12-06,footwear,cod,express,2922.59,0.259,0,2023-02-21,0,5,2.0,0.4,0.3,3908.964,199.0,1019,8042,811.0,0.10096870342771982,0.7476635753104915
34940,1559,2024-03-11,apparel,card,standard,1705.16,0.185,1,2023-06-28,0,0,0.0,0.0,0.2,1474.665,9999.0,257,1567,605.0,0.3849080532656944,1.156303296002821
44689,1559,2024-09-16,beauty,netbanking,standard,1383.65,0.413,0,2023-06-28,0,1,0.0,0.0,0.16666666666666666,1705.16,189.0,446,2095,3639.0,1.7296912114014251,0.8114487790002112
58053,1559,2024-11-10,apparel,upi,standard,1963.47,0.288,0,2023-06-28,0,2,0.0,0.0,0.14285714285714285,1544.4050000000002,55.0,501,7220,191.0,0.02669432918395574,1.2713439803678437
17807,1559,2025-03-21,apparel,cod,express,1575.04,0.292,1,2023-06-28,1,3,0.0,0.0,0.125,1684.0933333333335,131.0,632,10291,544.0,0.053004562663819046,0.9352450774699739
12872,1559,2025-08-29,beauty,cod,express,299.09,0.535,0,2023-06-28,0,4,1.0,0.25,0.2222222222222222,1656.83,161.0,793,4968,1887.0,0.37946966653274405,0.1805194256501874
44195,1559,2025-09-30,electronics,cod,standard,4695.9,0.287,0,2023-06-28,0,5,1.0,0.2,0.2,1385.282,32.0,825,8435,242.0,0.028892835997631736,3.389851308253482
10076,1560,2024-01-04,apparel,upi,standard,1017.18,0.343,0,2023-10-04,1,0,0.0,0.0,0.2,1474.665,9999.0,92,88,28.0,0.30612244897959184,0.6897702189988912
53106,1560,2024-03-27,apparel,cod,standard,1056.91,0.428,0,2023-10-04,0,1,1.0,1.0,0.3333333333333333,1017.18,83.0,175,1954,246.0,0.12627291242362526,1.0390589669478363
8344,1560,2025-01-20,apparel,card,standard,2184.41,0.268,0,2023-10-04,1,2,1.0,0.5,0.2857142857142857,1037.045,299.0,474,8841,83.0,0.009603434640153655,2.1063791831598433
58428,1560,2025-05-02,accessories,cod,standard,976.34,0.291,0,2023-10-04,0,3,2.0,0.6666666666666666,0.375,1419.5,102.0,576,4080,1000.0,0.2449877750611247,0.6878055653399084
15856,1560,2025-12-18,footwear,wallet,standard,757.73,0.287,1,2023-10-04,0,4,2.0,0.5,0.3333333333333333,1308.71,230.0,806,8204,55.0,0.006939371804236669,0.5789899977840774
55182,1561,2024-01-03,footwear,cod,standard,1805.98,0.352,0,2023-07-27,0,0,0.0,0.0,0.2,1474.665,9999.0,160,27,22.0,0.6486486486486487,1.2246713660390665
7537,1561,2024-03-16,home,cod,express,1713.08,0.247,0,2023-07-27,1,1,0.0,0.0,0.16666666666666666,1805.98,73.0,233,901,38.0,0.043907793633369926,0.9485597847152238
39831,1561,2024-06-18,accessories,cod,standard,946.35,0.136,0,2023-07-27,0,2,1.0,0.5,0.2857142857142857,1759.53,94.0,327,1465,1853.0,1.2576271186440677,0.5378424920291215
50483,1561,2024-07-16,electronics,cod,standard,11545.08,0.388,0,2023-07-27,0,3,1.0,0.3333333333333333,0.25,1488.47,28.0,355,2546,2415.0,0.9456181533646323,7.75634040323285
51141,1561,2024-09-07,footwear,upi,standard,1067.53,0.284,1,2023-07-27,0,4,1.0,0.25,0.2222222222222222,4002.6225,53.0,408,2842,3433.0,1.2044179523141656,0.26670763980365375
2725,1561,2024-09-13,apparel,netbanking,standard,979.82,0.476,0,2023-07-27,1,5,1.0,0.2,0.2,3415.6040000000003,6.0,414,5827,3571.0,0.6121295185883159,0.2868658076287532
19309,1561,2025-08-11,apparel,card,standard,2782.98,0.395,0,2023-07-27,1,6,2.0,0.3333333333333333,0.2727272727272727,3009.64,332.0,746,13581,1564.0,0.11522330954307998,0.9246886670831064
10965,1561,2025-08-12,apparel,upi,standard,1726.08,0.236,0,2023-07-27,1,7,3.0,0.42857142857142855,0.3333333333333333,2977.2599999999998,1.0,747,13606,1577.0,0.11596650998824912,0.5797545394087181
32177,1561,2025-10-29,electronics,cod,standard,3526.04,0.18,0,2023-07-27,0,8,4.0,0.5,0.38461538461538464,2820.8625,78.0,825,8824,494.0,0.056146705908988,1.249986484630144
48006,1562,2024-01-06,electronics,card,standard,5755.92,0.634,0,2023-01-04,0,0,0.0,0.0,0.2,1474.665,9999.0,367,65,47.0,0.6533333333333333,3.903205134725514
6648,1562,2024-03-14,home,upi,express,1509.89,0.155,0,2023-01-04,0,1,0.0,0.0,0.16666666666666666,5755.92,68.0,435,866,637.0,0.7294520547945206,0.2623194901944433
29503,1562,2024-04-09,apparel,cod,express,982.32,0.189,1,2023-01-04,0,2,0.0,0.0,0.14285714285714285,3632.905,26.0,461,2266,502.0,0.22144112478031636,0.27039517961521153
18155,1562,2024-04-23,accessories,upi,standard,683.01,0.187,0,2023-01-04,0,3,0.0,0.0,0.125,2749.376666666667,14.0,475,971,774.0,0.7910295616717635,0.24842358207254248
55105,1562,2024-12-07,footwear,card,standard,1870.04,0.165,0,2023-01-04,0,4,0.0,0.0,0.1111111111111111,2232.785,228.0,703,3863,344.0,0.08933643170668733,0.8375369773623524
20043,1562,2025-01-16,apparel,cod,standard,1039.92,0.292,0,2023-01-04,0,5,0.0,0.0,0.1,2160.236,40.0,743,8750,74.0,0.008675799086757991,0.4813918479277265
13458,1562,2025-03-09,apparel,wallet,express,1257.37,0.419,0,2023-01-04,0,6,0.0,0.0,0.09090909090909091,1973.5166666666667,52.0,795,10011,444.0,0.04450653627382497,0.6371215512072358
56398,1562,2025-09-08,home,netbanking,standard,1983.65,0.127,0,2023-01-04,0,7,0.0,0.0,0.08333333333333333,1871.2100000000003,183.0,978,6982,68.0,0.010011441647597255,1.0600894608301579
31678,1562,2025-12-06,apparel,upi,standard,1308.45,0.318,0,2023-01-04,0,8,0.0,0.0,0.07692307692307693,1885.265,89.0,1067,16257,811.0,0.04997848404745804,0.6940403603737405
32809,1563,2024-04-07,beauty,cod,standard,621.17,0.131,0,2022-12-27,0,0,0.0,0.0,0.2,1474.665,9999.0,467,789,474.0,0.5957446808510638,0.4212278720929838
45270,1563,2024-05-30,accessories,card,standard,493.18,0.194,0,2022-12-27,0,1,0.0,0.0,0.16666666666666666,621.17,53.0,520,1293,1465.0,1.125863392171911,0.7939533461049311
8434,1563,2024-07-11,home,upi,standard,2363.48,0.127,0,2022-12-27,0,2,0.0,0.0,0.14285714285714285,557.175,42.0,562,2175,2317.0,1.0613272311212814,4.241898864809082
58402,1563,2024-08-17,footwear,cod,standard,1377.78,0.21,0,2022-12-27,0,3,0.0,0.0,0.125,1159.2766666666666,37.0,599,2605,3068.0,1.1739961759082218,1.188482473266376
28481,1563,2025-01-16,footwear,cod,standard,3319.57,0.029,0,2022-12-27,0,4,0.0,0.0,0.1111111111111111,1213.9025,152.0,751,4368,74.0,0.01735952489721334,2.734626545377409
4220,1563,2025-01-18,beauty,netbanking,standard,1023.0,0.223,0,2022-12-27,0,5,0.0,0.0,0.1,1635.036,2.0,753,3124,79.0,0.025845564773452456,0.6256742970796974
16568,1563,2025-11-28,electronics,cod,standard,8318.11,0.127,0,2022-12-27,0,6,0.0,0.0,0.09090909090909091,1533.03,314.0,1067,9202,742.0,0.08076422058184976,5.425927737878581
40089,1564,2025-02-04,electronics,upi,standard,4021.87,0.307,0,2023-04-02,0,0,0.0,0.0,0.2,1474.665,9999.0,674,5303,107.0,0.02051571616789008,2.7273109485883236
19798,1564,2025-02-27,footwear,cod,standard,3730.7,0.38,0,2023-04-02,1,1,0.0,0.0,0.16666666666666666,4021.87,23.0,697,4859,340.0,0.07024029574861368,0.9276033287997871
50358,1564,2025-03-04,home,cod,standard,2960.3,0.138,0,2023-04-02,0,2,1.0,0.5,0.2857142857142857,3876.285,5.0,702,4818,393.0,0.08181441590720795,0.7636951359355673
16337,1564,2025-04-04,beauty,cod,standard,420.78,0.294,0,2023-04-02,0,3,1.0,0.3333333333333333,0.25,3570.9566666666665,31.0,733,3719,688.0,0.1850362027353178,0.11783396979520894
47150,1564,2025-04-11,home,card,standard,883.55,0.157,0,2023-04-02,0,4,1.0,0.25,0.2222222222222222,2783.4125,7.0,740,5266,769.0,0.14613343442001517,0.3174340849586613
366,1564,2025-08-31,beauty,upi,standard,1245.27,0.327,0,2023-04-02,0,5,1.0,0.2,0.2,2403.44,142.0,882,4981,11.0,0.002604688439190543,0.5181198615318044
55516,1564,2025-09-26,apparel,card,standard,1126.05,0.363,0,2023-04-02,0,6,1.0,0.16666666666666666,0.18181818181818182,2210.4116666666664,26.0,908,14620,200.0,0.013807245386192754,0.5094299930555922
57013,1565,2024-03-09,beauty,card,standard,687.07,0.3,0,2023-07-20,0,0,0.0,0.0,0.2,1474.665,9999.0,233,544,592.0,1.0722021660649819,0.46591598769890114
2205,1565,2024-04-04,footwear,wallet,standard,1304.19,0.27,0,2023-07-20,1,1,0.0,0.0,0.16666666666666666,687.07,26.0,259,1071,397.0,0.3691026827012026,1.8981908684704614
52708,1565,2024-06-03,accessories,cod,express,2396.66,0.299,1,2023-07-20,0,2,1.0,0.5,0.2857142857142857,995.6300000000001,60.0,319,1336,1548.0,1.151560178306092,2.407179373863784
9617,1565,2024-10-15,apparel,card,express,1694.22,0.199,0,2023-07-20,0,3,1.0,0.3333333333333333,0.25,1462.64,134.0,453,6591,53.0,0.008332070898348734,1.1583301427555652
39827,1565,2024-10-23,electronics,netbanking,standard,5959.18,0.198,0,2023-07-20,0,4,1.0,0.25,0.2222222222222222,1520.535,8.0,461,3908,91.0,0.023736600306278714,3.9191337259582975
44973,1565,2025-05-28,footwear,cod,standard,757.09,0.152,0,2023-07-20,0,5,1.0,0.2,0.2,2408.264,217.0,678,5861,189.0,0.03253278828138307,0.31437168018124256
26909,1565,2025-07-01,footwear,upi,standard,2389.74,0.059,0,2023-07-20,1,6,1.0,0.16666666666666666,0.18181818181818182,2133.068333333333,34.0,712,6231,827.0,0.13283127703893607,1.1203297909662215
44227,1565,2025-11-08,apparel,card,standard,1025.63,0.071,1,2023-07-20,1,7,2.0,0.2857142857142857,0.25,2169.7357142857145,130.0,842,15607,590.0,0.037907408593199715,0.4726981232078956
32776,1565,2025-12-22,electronics,upi,standard,13121.17,0.074,0,2023-07-20,0,8,3.0,0.375,0.3076923076923077,2026.7225,44.0,886,9544,82.0,0.008792128951224618,6.4740831564262
33968,1566,2024-05-04,footwear,cod,standard,1942.91,0.02,0,2023-03-19,0,0,0.0,0.0,0.2,1474.665,9999.0,412,1403,973.0,0.6900212314225053,1.3175263534429855
22934,1566,2024-07-21,home,upi,standard,2971.81,0.301,0,2023-03-19,0,1,0.0,0.0,0.16666666666666666,1942.91,78.0,490,2287,2522.0,1.0988245537657815,1.5295664750297233
56509,1566,2024-09-28,electronics,card,standard,3613.88,0.213,0,2023-03-19,0,2,0.0,0.0,0.14285714285714285,2457.36,69.0,559,3599,3875.0,1.0742587974508173,1.4706351531725104
4576,1566,2024-12-12,footwear,upi,standard,871.25,0.412,0,2023-03-19,0,3,0.0,0.0,0.125,2842.866666666667,75.0,634,3919,369.0,0.09442606261135149,0.3064688225500082
31597,1566,2024-12-16,books,netbanking,express,117.64,0.237,0,2023-03-19,0,4,0.0,0.0,0.1111111111111111,2349.9625,4.0,638,1455,396.0,0.2716723549488055,0.050060373303829314
37114,1566,2025-07-14,apparel,cod,standard,1597.51,0.433,0,2023-03-19,1,5,0.0,0.0,0.1,1903.498,210.0,848,12946,1068.0,0.08258721827724606,0.8392496340947035
44492,1566,2025-08-21,electronics,netbanking,standard,6485.61,0.087,0,2023-03-19,1,6,1.0,0.16666666666666666,0.18181818181818182,1852.5,38.0,886,7932,1742.0,0.21959204230672374,3.501004048582996
59836,1566,2025-11-19,toys,wallet,standard,400.0,0.066,0,2023-03-19,0,7,2.0,0.2857142857142857,0.25,2514.3728571428574,90.0,976,1679,664.0,0.39431616341030196,0.15908539533572982
4672,1567,2024-02-02,electronics,upi,standard,6196.68,0.101,0,2023-12-30,0,0,0.0,0.0,0.2,1474.665,9999.0,34,417,263.0,0.6206088992974239,4.20209335679629
16597,1567,2024-04-28,beauty,wallet,standard,380.9,0.217,0,2023-12-30,0,1,0.0,0.0,0.16666666666666666,6196.68,86.0,120,936,876.0,0.9281183932346723,0.06146839920731746
18291,1567,2024-07-06,books,cod,standard,443.93,0.017,0,2023-12-30,0,2,0.0,0.0,0.14285714285714285,3288.79,69.0,189,799,2210.0,2.734239802224969,0.13498277481991858
48596,1567,2024-08-01,apparel,upi,standard,992.3,0.21,1,2023-12-30,0,3,0.0,0.0,0.125,2340.5033333333336,26.0,215,4821,2724.0,0.5642724073690747,0.423968633527546
19959,1567,2024-08-09,electronics,cod,express,3825.9,0.067,0,2023-12-30,0,4,0.0,0.0,0.1111111111111111,2003.4525,8.0,223,2880,2901.0,1.0044982698961937,1.9096534607134434
25110,1567,2024-10-26,accessories,upi,standard,771.34,0.382,0,2023-12-30,0,5,0.0,0.0,0.1,2367.942,78.0,301,2559,112.0,0.04437524328532503,0.3257427757943396
12734,1567,2024-12-05,apparel,upi,standard,1460.52,0.376,0,2023-12-30,0,6,0.0,0.0,0.09090909090909091,2101.8416666666667,40.0,341,7775,325.0,0.04200385356454721,0.6948763187839236
45882,1567,2025-12-24,electronics,cod,standard,2668.32,0.47,0,2023-12-30,0,7,0.0,0.0,0.08333333333333333,2010.2242857142858,384.0,725,9570,99.0,0.010542797494780794,1.3273742730910625
38335,1568,2024-07-31,footwear,card,standard,2120.81,0.324,0,2023-07-21,0,0,0.0,0.0,0.2,1474.665,9999.0,376,2432,2715.0,1.1126126126126126,1.4381639219754996
