customer_id,signup_date
1498,2023-03-13
1499,2023-07-17
1500,2023-08-25
1501,2023-02-01
1502,2023-05-17
1503,2023-06-01
1504,2023-01-28
1505,2023-06-10
1506,2022-12-22
1507,2023-03-31
1508,2023-09-14
1509,2023-03-04
1510,2023-09-04
1511,2023-01-08
1512,2023-05-30
1513,2023-11-22
1514,2023-06-26
1515,2023-10-19
1516,2023-03-03
1517,2023-02-09
1518,2023-06-09
1519,2023-03-06
1520,2023-09-14
1521,2023-04-16
1522,2023-10-01
1523,2022-12-11
1524,2023-04-12
1525,2023-03-04
1526,2023-08-25
1527,2023-02-17
1528,2023-06-09
1529,2023-04-20
1530,2023-09-18
1531,2023-04-23
1532,2023-08-30
1533,2023-01-01
1534,2023-09-23
1535,2023-08-09
1536,2023-01-31
1537,2023-01-09
1538,2023-04-04
1539,2023-12-27
1540,2023-03-12
1541,2023-06-04
1542,2023-05-24
1543,2023-03-24
1544,2023-05-31
1545,2023-02-05
1546,2023-08-20
1547,2023-01-29
1548,2023-07-12
1549,2023-04-03
1550,2023-07-16
1551,2023-07-04
1552,2023-08-07
1553,2023-07-27
1554,2023-03-16
1555,2023-07-20
1556,2023-02-25
1557,2023-05-01
1558,2023-02-21
1559,2023-06-28
1560,2023-10-04
1561,2023-07-27
1562,2023-01-04
1563,2022-12-27
1564,2023-04-02
1565,2023-07-20
1566,2023-03-19
1567,2023-12-30
1568,2023-07-21
1569,2023-11-19
1570,2023-12-01
1571,2023-01-04
1572,2023-11-13
1573,2022-12-17
1574,2023-01-08
1575,2023-07-01
1576,2023-07-01
1577,2023-08-13
1578,2022-12-11
1579,2023-01-09
1580,2023-10-09
1581,2023-07-21
1582,2023-04-25
1583,2023-02-07
1584,2023-02-20
1585,2023-03-29
1586,2023-06-08
1587,2023-10-18
1588,2023-05-20
1589,2023-05-20
1590,2023-12-09
1591,2023-01-03
1592,2022-12-10
1593,2023-12-29
1594,2023-12-11
1595,2023-05-07
1596,2023-02-28
1597,2023-01-15
1598,2023-01-24
1599,2023-11-18
1600,2023-09-19
1601,2023-10-30
1602,2023-06-24
1603,2023-08-17
1604,2023-11-20
1605,2023-04-19
1606,2023-07-02
1607,2023-03-22
1608,2023-06-17
1609,2023-02-19
1610,2023-02-17
1611,2023-04-18
1612,2023-12-11
1613,2023-03-15
1614,2023-08-19
1615,2023-07-13
1616,2023-07-25
1617,2023-01-18
1618,2023-10-09
1619,2023-10-06
1620,2023-01-06
1621,2023-05-03
1622,2023-11-08
1623,2023-03-01
1624,2023-06-15
1625,2023-10-23
1626,2023-10-13
1627,2023-04-30
1628,2023-09-08
1629,2023-12-04
1630,2023-05-26
1631,2023-12-21
1632,2023-09-30
1633,2023-08-13
1634,2023-09-11
1635,2023-02-09
1636,2022-11-28
1637,2023-10-23
1638,2023-09-06
1639,2023-12-07
1640,2023-06-18
1641,2023-04-30
1642,2023-10-28
1643,2023-12-08
1644,2023-10-16
1645,2023-10-23
1646,2023-02-03
1647,2023-11-09
1648,2022-12-05
1649,2023-09-25
1650,2023-02-13
1651,2022-12-13
1652,2023-09-19
1653,2023-04-11
1654,2023-11-10
1655,2023-03-20
1656,2023-09-03
1657,2023-08-11
1658,2023-10-21
1659,2023-11-06
1660,2023-07-19
1661,2023-04-14
1662,2023-06-17
1663,2023-07-25
1664,2023-12-20
1665,2023-02-03
1666,2022-12-29
1667,2023-05-31
1668,2023-05-14
1669,2023-11-22
1670,2023-03-18
1671,2023-01-25
1672,2023-01-14
1673,2023-11-19
1674,2023-07-27
1675,2023-12-22
1676,2023-03-12
1677,2022-12-29
1678,2023-05-31
1679,2023-02-04
1680,2023-01-20
1681,2023-11-15
1682,2023-05-01
1683,2022-12-25
1684,2023-02-15
1685,2023-04-22
1686,2023-11-20
1687,2023-08-09
1688,2023-06-23
1689,2023-07-18
1690,2023-10-12
1691,2023-02-12
1692,2023-06-09
1693,2023-04-30
1694,2022-12-13
1695,2023-07-05
1696,2023-08-31
1697,2023-08-20
1698,2022-12-16
1699,2023-05-03
1700,2023-05-04
1701,2023-01-28
1702,2023-07-03
1703,2023-06-27
1704,2023-10-04
1705,2023-09-28
1706,2023-11-21
1707,2023-05-15
1708,2023-02-16
1709,2023-07-01
1710,2023-08-19
1711,2023-04-09
1712,2023-06-03
1713,2023-11-29
1714,2023-09-30
1715,2023-07-28
1716,2023-12-07
1717,2022-12-02
1718,2023-06-28
1719,2023-03-13
1720,2023-03-21
1721,2023-10-06
1722,2023-10-12
1723,2023-06-09
1724,2023-06-25
1725,2023-07-24
1726,2023-11-14
1727,2022-12-05
1728,2023-07-11
1729,2022-12-24
1730,2023-12-06
1731,2023-03-02
1732,2022-12-04
1733,2023-10-16
1734,2023-09-18
1735,2023-11-22
1736,2023-04-14
1737,2023-03-17
1738,2023-08-21
1739,2023-12-10
1740,2023-12-08
1741,2023-05-05
1742,2023-08-15
1743,2023-10-23
1744,2023-09-20
1745,2023-07-25
1746,2023-01-29
1747,2023-08-06
1748,2023-02-03
1749,2023-05-26
1750,2023-07-14
1751,2022-12-07
1752,2023-05-18
1753,2023-04-01
1754,2023-01-10
1755,2023-08-12
1756,2023-09-14
1757,2023-11-19
1758,2023-09-02
1759,2023-02-08
1760,2023-01-02
1761,2023-10-21
1762,2022-12-16
1763,2023-04-28
1764,2023-04-27
1765,2023-02-07
1766,2023-08-07
1767,2023-10-01
1768,2023-11-19
1769,2023-06-02
1770,2023-05-19
1771,2023-02-16
1772,2022-12-30
1773,2023-10-29
1774,2023-10-29
1775,2023-12-24
1776,2023-01-15
1777,2023-05-14
1778,2023-08-08
1779,2023-11-14
1780,2023-05-11
1781,2023-01-21
1782,2023-11-25
1783,2022-12-30
1784,2023-09-04
1785,2023-04-22
1786,2022-11-27
1787,2023-06-25
1788,2023-04-25
1789,2023-05-20
1790,2023-02-07
1791,2023-08-23
1792,2023-03-20
1793,2023-01-26
1794,2023-05-05
1795,2023-02-10
1796,2023-07-01
1797,2023-06-27
1798,2023-10-12
1799,2023-12-23
1800,2022-12-31
1801,2022-12-11
1802,2023-05-22
1803,2022-12-23
1804,2023-11-02
1805,2023-10-16
1806,2023-05-18
1807,2023-12-16
1808,2023-06-22
1809,2023-07-03
1810,2023-10-04
1811,2023-07-05
1812,2023-09-08
1813,2023-03-02
1814,2023-06-18
1815,2023-10-17
1816,2023-12-18
1817,2023-02-11
1818,2022-12-11
1819,2023-07-22
1820,2022-12-18
1821,2023-08-27
1822,2023-05-16
1823,2023-10-13
1824,2023-01-29
1825,2022-12-15
1826,2023-02-21
1827,2022-12-22
1828,2023-01-26
1829,2023-09-26
1830,2023-08-30
1831,2023-08-02
1832,2023-05-14
1833,2023-02-24
1834,2023-10-26
1835,2023-11-12
1836,2023-03-07
1837,2023-11-20
1838,2023-08-03
1839,2023-04-14
1840,2023-02-20
1841,2023-07-21
1842,2022-12-02
1843,2023-04-02
1844,2023-08-29
1845,2023-06-13
1846,2023-01-24
1847,2023-01-29
1848,2023-08-31
1849,2023-10-27
1850,2023-08-30
1851,2023-01-28
1852,2023-08-21
1853,2023-03-17
1854,2023-07-21
1855,2023-07-21
1856,2023-11-15
1857,2023-10-23
1858,2022-12-27
1859,2022-11-27
1860,2023-12-04
1861,2023-03-29
1862,2022-12-23
1863,2023-02-11
1864,2023-06-13
1865,2023-11-17
1866,2023-12-01
1867,2023-08-16
1868,2023-03-14
1869,2023-09-07
1870,2023-10-28
1871,2023-05-10
1872,2023-07-22
1873,2023-06-10
1874,2023-11-06
1875,2023-07-29
1876,2022-12-16
1877,2023-11-10
1878,2023-07-07
1879,2023-05-18
1880,2023-02-10
1881,2023-09-02
1882,2022-12-04
1883,2023-02-04
1884,2023-08-29
1885,2023-03-15
1886,2023-09-22
1887,2023-03-11
1888,2023-09-17
1889,2023-08-25
1890,2023-09-13
1891,2023-09-16
1892,2023-10-12
1893,2023-04-23
1894,2023-06-02
1895,2022-12-25
1896,2023-04-15
1897,2023-05-29
1898,2023-10-01
1899,2023-11-23
1900,2023-08-20
1901,2023-01-17
1902,2023-02-15
1903,2023-06-28
1904,2023-05-20
1905,2023-12-04
1906,2023-02-07
1907,2023-07-13
1908,2023-10-04
1909,2023-05-21
1910,2023-03-05
1911,2023-01-18
1912,2023-08-03
1913,2023-08-06
1914,2023-09-17
1915,2023-10-28
1916,2023-12-28
1917,2023-02-09
1918,2023-05-19
1919,2023-04-05
1920,2023-11-10
1921,2023-01-13
1922,2023-08-19
1923,2023-04-02
1924,2022-11-30
1925,2023-07-24
1926,2023-05-02
1927,2023-08-30
1928,2023-05-03
1929,2023-02-11
1930,2023-01-13
1931,2023-02-07
1932,2023-05-20
1933,2023-03-14
1934,2023-01-12
1935,2023-04-02
1936,2023-10-27
1937,2023-10-28
1938,2023-04-20
1939,2023-06-23
1940,2023-02-08
1941,2023-05-10
1942,2023-07-25
1943,2022-12-04
1944,2023-11-05
1945,2023-11-23
1946,2023-12-05
1947,2023-02-19
1948,2023-11-19
1949,2023-01-11
1950,2023-11-14
1951,2023-01-20
1952,2023-04-15
1953,2023-12-11
1954,2023-06-17
1955,2023-02-21
1956,2023-04-24
1957,2023-04-08
1958,2023-11-30
1959,2023-05-10
1960,2023-01-03
1961,2023-02-01
1962,2023-07-06
1963,2022-12-02
1964,2023-03-05
1965,2023-07-26
1966,2023-11-02
1967,2023-01-04
1968,2023-04-11
1969,2023-05-02
1970,2023-11-07
1971,2023-10-07
1972,2023-12-03
1973,2023-08-02
1974,2023-02-03
1975,2023-12-07
1976,2023-09-24
1977,2023-08-18
1978,2023-04-15
1979,2023-10-11
1980,2023-05-07
1981,2023-04-05
1982,2023-03-16
1983,2023-08-17
1984,2023-07-31
1985,2023-02-25
1986,2023-04-13
1987,2023-02-25
1988,2023-09-19
1989,2023-04-13
1990,2023-10-04
1991,2023-02-27
1992,2023-05-04
1993,2022-12-07
1994,2022-11-28
1995,2022-12-08
1996,2022-12-23
1997,2023-12-03
1998,2023-03-16
1999,2023-06-27
2000,2023-12-13
2001,2023-06-09
2002,2023-05-03
2003,2023-09-14
2004,2023-09-20
2005,2023-01-06
2006,2023-12-06
2007,2023-01-15
2008,2023-04-12
2009,2023-12-13
2010,2023-07-09
2011,2023-07-12
2012,2023-11-02
2013,2023-05-25
2014,2023-07-30
2015,2023-07-03
2016,2023-01-10
2017,2023-03-28
2018,2023-09-30
2019,2023-04-07
2020,2023-11-23
2021,2023-12-15
2022,2023-09-30
2023,2022-11-27
2024,2023-09-24
2025,2023-12-24
2026,2023-09-25
2027,2023-08-09
2028,2023-07-30
2029,2023-06-13
2030,2023-03-06
2031,2023-06-06
2032,2023-11-26
2033,2022-12-31
2034,2023-01-17
2035,2023-11-11
2036,2023-10-23
2037,2023-06-19
2038,2023-04-19
2039,2023-01-10
2040,2023-08-23
2041,2023-06-30
2042,2023-10-15
2043,2023-04-21
2044,2023-10-12
2045,2023-12-13
2046,2023-01-30
2047,2023-09-28
2048,2023-07-29
2049,2023-05-09
2050,2023-02-20
2051,2023-01-27
2052,2023-01-10
2053,2023-03-13
2054,2023-06-20
2055,2023-06-30
2056,2023-12-27
2057,2023-09-19
2058,2023-12-24
2059,2023-09-24
2060,2023-07-14
2061,2023-10-19
2062,2023-10-01
2063,2023-10-16
2064,2023-03-06
2065,2023-09-12
2066,2023-02-24
2067,2023-04-03
2068,2023-09-05
2069,2023-06-17
2070,2023-10-07
2071,2023-09-11
2072,2023-09-19
2073,2023-01-25
2074,2023-01-07
2075,2023-03-06
2076,2023-04-18
2077,2023-10-20
2078,2022-12-14
2079,2023-07-01
2080,2023-10-07
2081,2023-04-21
2082,2023-03-31
2083,2023-02-16
2084,2023-05-17
2085,2023-07-31
2086,2023-07-16
2087,2023-11-02
2088,2022-11-27
2089,2023-03-24
2090,2023-04-17
2091,2023-05-02
2092,2023-09-13
2093,2023-01-06
2094,2023-03-21
2095,2022-12-18
2096,2023-07-13
2097,2023-12-17
2098,2023-12-22
2099,2022-12-16
2100,2023-01-13
2101,2023-07-13
2102,2023-03-14
2103,2023-02-27
2104,2023-08-27
2105,2023-03-29
2106,2023-07-24
2107,2022-12-12
2108,2023-12-23
2109,2022-12-30
2110,2022-12-10
2111,2023-05-13
2112,2023-11-13
2113,2023-08-09
2114,2023-06-10
2115,2023-03-17
2116,2023-02-25
2117,2023-08-15
2118,2023-06-16
2119,2023-07-30
2120,2023-05-10
2121,2023-03-27
2122,2023-02-06
2123,2023-03-23
2124,2023-02-22
2125,2023-06-10
2126,2023-03-22
2127,2023-10-11
2128,2023-07-05
2129,2023-03-29
2130,2022-12-30
2131,2023-01-14
2132,2023-01-01
2133,2023-04-04
2134,2023-04-08
2135,2022-12-16
2136,2023-09-05
2137,2023-06-26
2138,2023-12-23
2139,2023-11-16
2140,2022-12-01
2141,2023-09-02
2142,2023-12-20
2143,2023-10-13
2144,2023-08-28
2145,2023-01-21
2146,2023-11-22
2147,2023-10-21
2148,2023-06-29
2149,2023-11-30
2150,2023-05-31
2151,2023-06-28
2152,2023-10-07
2153,2023-09-11
2154,2023-07-05
2155,2023-10-06
2156,2023-11-20
2157,2023-08-13
2158,2023-11-19
2159,2023-05-10
2160,2023-06-27
2161,2023-08-13
2162,2023-07-14
2163,2023-02-06
2164,2023-05-28
2165,2023-01-19
2166,2023-08-29
2167,2023-10-12
2168,2023-08-26
2169,2023-11-07
2170,2023-08-14
2171,2023-04-27
2172,2022-12-21
2173,2022-12-10
2174,2023-12-17
2175,2023-10-04
2176,2023-04-10
2177,2023-12-14
2178,2023-03-05
2179,2023-10-01
2180,2023-02-19
2181,2023-09-06
2182,2022-12-24
2183,2023-08-27
2184,2023-05-28
2185,2023-07-17
2186,2022-12-13
2187,2023-04-23
2188,2023-01-30
2189,2023-07-31
2190,2022-11-29
2191,2023-11-23
2192,2023-02-04
2193,2023-06-23
2194,2023-12-30
2195,2023-05-09
2196,2023-07-01
2197,2023-12-15
2198,2022-12-23
2199,2023-07-09
2200,2023-07-10
2201,2023-09-12
2202,2023-07-25
2203,2023-06-07
2204,2023-07-04
2205,2023-03-20
2206,2023-04-10
2207,2023-12-11
2208,2023-08-16
2209,2023-08-26
2210,2023-01-23
2211,2023-04-30
2212,2023-02-22
2213,2023-12-11
2214,2023-12-29
2215,2023-04-10
2216,2023-05-12
2217,2023-08-28
2218,2023-01-25
2219,2023-07-09
2220,2023-02-21
2221,2023-06-26
2222,2023-09-12
2223,2023-09-18
2224,2023-01-12
2225,2023-03-22
2226,2023-04-17
2227,2023-09-13
2228,2023-04-07
2229,2023-05-31
2230,2023-02-26
2231,2023-04-13
2232,2023-06-05
2233,2023-02-19
2234,2023-01-10
2235,2023-01-22
2236,2023-05-28
2237,2023-01-31
2238,2022-12-10
2239,2023-10-26
2240,2023-12-20
2241,2023-06-19
2242,2023-07-26
2243,2023-02-01
2244,2022-12-27
2245,2022-12-28
2246,2023-02-11
2247,2023-01-10
2248,2023-09-17
2249,2023-10-01
2250,2023-09-15
2251,2023-03-21
2252,2023-04-21
2253,2023-04-19
2254,2023-01-25
2255,2023-06-04
2256,2023-06-29
2257,2023-02-16
2258,2023-03-17
2259,2023-06-03
2260,2023-01-04
2261,2023-07-20
2262,2023-04-14
2263,2023-09-06
2264,2023-09-23
2265,2023-04-24
2266,2023-04-17
2267,2023-06-26
2268,2022-12-13
2269,2023-02-11
2270,2023-01-14
2271,2023-03-20
2272,2023-07-23
2273,2023-03-04
2274,2023-06-23
2275,2023-08-30
2276,2023-08-23
2277,2023-06-27
2278,2023-07-13
2279,2023-05-22
2280,2023-06-13
2281,2023-10-11
2282,2023-06-05
2283,2023-04-16
2284,2023-12-16
2285,2023-11-28
2286,2023-11-06
2287,2023-10-21
2288,2023-04-29
2289,2023-12-15
2290,2023-08-15
2291,2023-11-18
2292,2022-12-05
2293,2023-01-08
2294,2022-12-05
2295,2023-12-30
2296,2023-04-03
2297,2022-12-12
2298,2023-09-24
2299,2023-10-09
2300,2023-12-02
2301,2023-07-16
2302,2023-08-27
2303,2023-08-01
2304,2023-09-05
2305,2023-06-21
2306,2022-12-09
2307,2023-02-01
2308,2023-12-04
2309,2022-12-16
2310,2022-12-31
2311,2023-10-13
2312,2023-12-10
2313,2023-05-24
2314,2023-01-22
2315,2023-07-20
2316,2022-12-10
2317,2023-04-20
2318,2023-07-10
2319,2023-11-14
2320,2023-01-11
2321,2023-07-27
2322,2022-12-08
2323,2023-06-01
2324,2023-08-21
2325,2022-12-11
2326,2023-09-18
2327,2023-12-26
2328,2023-03-24
2329,2023-09-25
2330,2023-06-28
2331,2023-11-29
2332,2023-07-19
2333,2023-10-14
2334,2023-01-30
2335,2023-03-09
2336,2023-05-22
2337,2023-11-23
2338,2023-08-08
2339,2023-02-19
2340,2023-11-16
2341,2023-08-01
2342,2023-05-13
2343,2023-04-29
2344,2023-09-02
2345,2023-11-14
2346,2023-06-15
2347,2023-10-30
2348,2023-09-05
2349,2022-12-26
2350,2023-10-08
2351,2023-07-09
2352,2023-06-27
2353,2023-07-30
2354,2022-12-21
2355,2023-11-24
2356,2023-11-12
2357,2023-12-31
2358,2023-07-25
2359,2023-03-02
2360,2023-07-25
2361,2023-03-19
2362,2023-06-18
2363,2023-10-13
2364,2023-02-04
2365,2023-05-27
2366,2023-06-09
2367,2023-12-03
2368,2023-06-29
2369,2023-04-12
2370,2023-04-29
2371,2023-03-28
2372,2023-01-25
2373,2023-09-07
2374,2023-09-27
2375,2023-02-14
2376,2023-05-28
2377,2023-09-24
2378,2023-09-03
2379,2022-12-28
2380,2022-12-15
2381,2022-12-25
2382,2023-06-16
2383,2023-11-27
2384,2022-12-26
2385,2023-09-03
2386,2023-09-16
2387,2023-12-17
2388,2023-07-17
2389,2023-12-13
2390,2023-05-26
2391,2023-03-13
2392,2023-12-21
2393,2023-06-23
2394,2023-04-06
2395,2023-08-11
2396,2023-05-15
2397,2023-09-22
2398,2023-09-18
2399,2022-12-04
2400,2023-06-25
2401,2023-11-03
2402,2023-08-17
2403,2023-09-11
2404,2023-12-22
2405,2023-04-13
2406,2023-09-01
2407,2022-12-08
2408,2023-01-26
2409,2023-09-02
2410,2023-02-18
2411,2023-10-07
2412,2023-11-09
2413,2023-11-19
2414,2022-12-16
2415,2023-04-06
2416,2023-06-18
2417,2022-12-03
2418,2023-11-24
2419,2023-12-18
2420,2023-10-03
2421,2023-03-18
2422,2023-01-12
2423,2023-10-23
2424,2023-09-19
2425,2023-12-10
2426,2023-04-28
2427,2023-02-02
2428,2023-11-22
2429,2023-01-09
2430,2023-07-14
2431,2023-06-03
2432,2023-07-04
2433,2023-05-06
2434,2022-11-30
2435,2023-08-02
2436,2023-03-06
2437,2023-01-12
2438,2023-05-11
2439,2023-03-23
2440,2023-09-12
2441,2023-04-20
2442,2023-06-23
2443,2023-06-09
2444,2023-11-03
2445,2023-01-07
2446,2022-12-10
2447,2023-11-08
2448,2023-04-05
2449,2023-09-10
2450,2023-07-24
2451,2023-09-28
2452,2023-08-17
2453,2023-03-04
2454,2023-06-15
2455,2023-03-29
2456,2023-05-05
2457,2023-07-02
2458,2022-12-25
2459,2022-12-09
2460,2023-09-01
2461,2023-01-01
2462,2023-11-23
2463,2023-08-11
2464,2023-10-16
2465,2023-06-03
2466,2023-09-03
2467,2023-02-09
2468,2023-08-07
2469,2023-03-31
2470,2023-10-01
2471,2023-04-22
2472,2023-10-03
2473,2023-11-19
2474,2022-11-29
2475,2022-12-22
2476,2023-04-19
2477,2023-07-03
2478,2023-11-09
2479,2023-05-21
2480,2023-11-02
2481,2023-09-14
2482,2023-09-06
2483,2023-11-25
2484,2023-03-30
2485,2023-08-21
2486,2023-10-12
2487,2023-12-19
2488,2023-02-27
2489,2023-10-07
2490,2023-02-24
2491,2023-12-16
2492,2023-06-29
2493,2023-11-12
2494,2023-07-13
2495,2022-12-27
2496,2023-04-16
2497,2023-07-28
2498,2023-07-26
2499,2023-07-05
2500,2023-09-06
2501,2023-07-15
2502,2023-02-07
2503,2022-12-28
2504,2023-03-22
2505,2023-01-21
2506,2023-09-02
2507,2023-12-22
2508,2023-12-02
2509,2023-07-11
2510,2023-11-15
2511,2023-08-17
2512,2023-01-17
2513,2023-07-19
2514,2023-07-12
2515,2023-07-05
2516,2023-10-13
2517,2023-12-26
2518,2023-03-01
2519,2022-12-03
2520,2023-08-11
2521,2023-01-10
2522,2023-05-17
2523,2023-12-04
2524,2023-08-19
2525,2023-12-07
2526,2022-12-09
2527,2023-09-05
2528,2023-04-01
2529,2022-12-26
2530,2023-03-29
2531,2023-12-05
2532,2023-05-13
2533,2023-11-29
2534,2023-01-11
2535,2023-08-16
2536,2023-05-20
2537,2023-03-26
2538,2023-07-01
2539,2023-07-30
2540,2022-12-07
2541,2023-08-15
2542,2023-03-27
2543,2023-10-14
2544,2023-02-05
2545,2023-03-21
2546,2023-12-20
2547,2023-03-05
2548,2023-01-18
2549,2023-07-05
2550,2023-08-04
2551,2023-07-11
2552,2023-05-06
2553,2023-01-08
2554,2023-03-21
2555,2022-12-19
2556,2023-11-03
2557,2023-03-10
2558,2023-08-19
2559,2023-03-11
2560,2023-08-02
2561,2023-01-02
2562,2023-01-03
2563,2023-04-02
2564,2023-03-10
2565,2023-04-04
2566,2023-03-17
2567,2023-08-31
2568,2023-05-19
2569,2023-01-27
2570,2023-11-30
2571,2023-08-08
2572,2023-05-07
2573,2023-06-18
2574,2023-04-07
2575,2023-05-03
2576,2022-12-25
2577,2023-10-25
2578,2023-04-29
2579,2023-09-01
2580,2022-12-17
2581,2023-01-02
2582,2023-04-22
2583,2022-12-12
2584,2023-12-19
2585,2022-12-12
2586,2023-07-07
2587,2023-04-16
2588,2023-02-18
2589,2023-01-22
2590,2023-03-26
2591,2022-12-17
2592,2023-07-13
2593,2023-02-28
2594,2022-12-04
2595,2023-01-12
2596,2023-11-21
2597,2023-03-02
2598,2023-07-16
2599,2023-05-09
2600,2023-06-11
2601,2023-11-03
2602,2023-09-09
2603,2023-07-05
2604,2023-02-15
2605,2023-11-01
2606,2022-12-05
2607,2023-07-07
2608,2023-07-31
2609,2023-12-10
2610,2023-01-30
2611,2023-03-22
2612,2022-12-01
2613,2023-03-05
2614,2023-12-03
2615,2022-11-30
2616,2023-10-08
2617,2023-12-05
2618,2023-01-11
2619,2023-04-20
2620,2023-11-20
2621,2023-09-11
2622,2022-12-24
2623,2023-11-08
2624,2023-10-14
2625,2023-03-31
2626,2023-05-11
2627,2023-03-28
2628,2023-06-22
2629,2023-10-04
2630,2023-08-21
2631,2023-12-19
2632,2023-01-05
2633,2023-12-01
2634,2023-11-25
2635,2023-04-28
2636,2023-01-23
2637,2023-02-25
2638,2023-12-08
2639,2022-11-30
2640,2023-01-02
2641,2022-12-25
2642,2023-02-03
2643,2023-10-08
2644,2022-12-20
2645,2023-12-17
2646,2023-05-05
2647,2023-06-27
2648,2023-07-21
2649,2023-10-17
2650,2023-08-04
2651,2022-12-21
2652,2023-10-24
2653,2023-01-01
2654,2023-06-26
2655,2023-11-08
2656,2023-06-19
2657,2023-05-13
2658,2023-04-06
2659,2023-10-07
2660,2023-08-14
2661,2023-10-17
2662,2023-11-25
2663,2023-07-21
2664,2023-04-18
2665,2023-07-22
2666,2023-04-18
2667,2023-02-17
2668,2023-04-13
2669,2023-06-06
2670,2023-02-25
2671,2023-04-02
2672,2023-07-11
2673,2023-01-19
2674,2023-01-08
2675,2023-10-02
2676,2023-10-26
2677,2023-04-01
2678,2023-01-21
2679,2023-05-30
2680,2023-02-04
2681,2023-11-12
2682,2022-12-24
2683,2023-06-16
2684,2023-04-28
2685,2023-06-01
2686,2023-09-26
2687,2023-03-11
2688,2023-11-26
2689,2023-12-23
2690,2023-05-19
2691,2023-04-30
2692,2023-03-01
2693,2023-10-18
2694,2023-09-13
2695,2023-05-25
2696,2023-08-29
2697,2023-04-23
2698,2023-08-26
2699,2023-10-21
2700,2023-05-23
2701,2023-08-20
2702,2023-07-11
2703,2022-12-25
2704,2022-12-21
2705,2023-03-12
2706,2023-03-07
2707,2023-02-10
2708,2023-12-02
2709,2023-07-27
2710,2022-12-13
2711,2023-11-23
2712,2023-03-27
2713,2023-12-27
2714,2023-02-25
2715,2022-12-30
2716,2023-01-18
2717,2023-04-30
2718,2023-12-01
2719,2023-07-05
2720,2023-01-16
2721,2023-04-03
2722,2023-06-10
2723,2023-07-02
2724,2023-10-28
2725,2022-12-15
2726,2022-11-28
2727,2023-09-11
2728,2023-01-09
2729,2023-08-27
2730,2023-04-12
2731,2023-05-01
2732,2023-01-25
2733,2023-10-02
2734,2023-02-08
2735,2022-11-30
2736,2023-07-21
2737,2023-01-26
2738,2023-02-03
2739,2023-02-22
2740,2023-08-09
2741,2023-09-23
2742,2023-11-28
2743,2023-12-24
2744,2023-02-26
2745,2023-02-21
2746,2023-02-19
2747,2023-02-09
2748,2022-12-01
2749,2023-07-20
2750,2022-12-02
2751,2022-12-12
2752,2023-05-04
2753,2023-10-17
2754,2023-06-10
2755,2023-05-05
2756,2023-02-08
2757,2023-08-26
2758,2023-04-05
2759,2023-12-30
2760,2023-01-22
2761,2023-10-07
2762,2023-08-26
2763,2023-04-22
2764,2023-05-03
2765,2023-12-16
2766,2023-09-16
2767,2022-12-14
2768,2023-07-05
2769,2023-09-19
2770,2023-04-26
2771,2023-08-30
2772,2023-08-04
2773,2023-04-07
2774,2022-11-29
2775,2022-12-11
2776,2023-08-30
2777,2023-10-03
2778,2023-04-24
2779,2023-06-05
2780,2023-06-20
2781,2023-11-15
2782,2023-06-24
2783,2023-07-13
2784,2023-07-08
2785,2023-01-18
2786,2023-09-03
2787,2023-11-25
2788,2023-01-10
2789,2022-12-25
2790,2023-06-10
2791,2023-09-28
2792,2022-12-30
2793,2023-09-20
2794,2023-02-28
2795,2023-02-08
2796,2023-02-10
2797,2023-06-25
2798,2023-07-24
2799,2023-05-30
2800,2023-07-27
2801,2023-10-15
2802,2023-10-25
2803,2023-09-14
2804,2023-06-23
2805,2023-02-22
2806,2023-09-20
2807,2023-08-23
2808,2023-11-17
2809,2023-09-07
2810,2023-01-19
2811,2023-07-12
2812,2023-09-11
2813,2023-12-30
2814,2023-04-07
2815,2023-11-06
2816,2023-03-18
2817,2023-04-26
2818,2023-12-17
2819,2023-01-31
2820,2023-02-17
2821,2023-10-27
2822,2023-11-27
2823,2023-01-07
2824,2023-10-22
2825,2023-07-20
2826,2023-11-13
2827,2023-06-13
2828,2023-07-19
2829,2023-02-27
2830,2023-07-18
2831,2023-05-13
2832,2023-05-07
2833,2023-03-18
2834,2023-05-06
2835,2023-02-02
2836,2023-11-02
2837,2023-05-07
2838,2023-05-01
2839,2023-12-23
2840,2023-06-09
2841,2023-09-03
2842,2023-12-30
2843,2023-11-06
2844,2023-04-17
2845,2023-06-28
2846,2023-10-22
2847,2023-06-15
2848,2023-03-17
2849,2023-06-26
2850,2022-12-07
2851,2023-11-14
2852,2023-07-22
2853,2023-03-09
2854,2023-06-06
2855,2022-12-09
2856,2023-10-07
2857,2023-06-27
2858,2022-11-28
2859,2023-05-29
2860,2022-12-25
2861,2023-04-30
2862,2023-11-05
2863,2023-08-15
2864,2023-06-07
2865,2023-06-19
2866,2023-06-17
2867,2023-01-04
2868,2023-02-25
2869,2023-10-19
2870,2023-12-02
2871,2023-01-24
2872,2023-11-27
2873,2022-12-09
2874,2023-06-21
2875,2023-10-23
2876,2023-02-22
2877,2023-12-11
2878,2023-12-25
2879,2023-05-15
2880,2023-11-18
2881,2022-12-28
2882,2023-06-23
2883,2023-03-24
2884,2023-08-04
2885,2023-03-07
2886,2023-05-21
2887,2023-09-15
2888,2023-02-17
2889,2023-10-29
2890,2023-08-26
2891,2023-03-07
2892,2023-08-21
2893,2023-04-03
2894,2023-07-03
2895,2023-07-29
2896,2023-10-18
